datetime,open,high,low,close,volume
2025-10-17 17:33:45,386.61,386.62,386.41,386.46,14221.0
2025-10-17 17:34:00,386.42,386.43,386.29,386.36,13291.0
2025-10-17 17:34:15,386.35,386.52,386.32,386.43,25942.0
2025-10-17 17:34:30,386.4,386.62,386.38,386.53,7718.0
2025-10-17 17:34:45,386.55,386.72,386.53,386.72,12989.0
2025-10-17 17:35:00,386.7,386.75,386.61,386.71,23096.0
2025-10-17 17:35:15,386.715,387.0,386.715,386.9,23681.0
2025-10-17 17:35:30,386.91,387.28,386.91,387.2,81824.0
2025-10-17 17:35:45,387.22,387.22,387.145,387.22,15741.0
2025-10-17 17:36:00,387.22,387.31,387.0835,387.25,15337.0
2025-10-17 17:36:15,387.25,387.338,387.15,387.235,29416.0
2025-10-17 17:36:30,387.16,387.205,387.16,387.1601,30398.0
2025-10-17 17:36:45,387.1655,387.1859,387.07,387.07,10110.0
2025-10-17 17:37:00,387.11,387.26,387.06,387.235,23593.0
2025-10-17 17:37:15,387.27,387.38,387.23,387.299,7876.0
2025-10-17 17:37:30,387.14,387.3,387.13,387.28,7078.0
2025-10-17 17:37:45,387.31,387.44,387.31,387.3608,18537.0
2025-10-17 17:38:00,387.36,387.4,387.3,387.33,6437.0
2025-10-17 17:38:15,387.34,387.52,387.29,387.51,18660.0
2025-10-17 17:38:30,387.51,387.56,387.39,387.5,37182.0
2025-10-17 17:38:45,387.51,387.71,387.5,387.59,117012.0
2025-10-17 17:39:00,387.59,387.68,387.53,387.66,15006.0
2025-10-17 17:39:15,387.645,387.7,387.51,387.7,11484.0
2025-10-17 17:39:30,387.68,387.72,387.53,387.597,21562.0
2025-10-17 17:39:45,387.62,387.6771,387.6,387.647,4572.0
2025-10-17 17:40:00,387.67,387.77,387.6,387.6,14294.0
2025-10-17 17:40:15,387.595,387.68,387.54,387.54,17238.0
2025-10-17 17:40:30,387.53,387.66,387.5001,387.65,9681.0
2025-10-17 17:40:45,387.67,388.0,387.67,388.0,48211.0
2025-10-17 17:41:00,387.97,388.05,387.89,387.93,32320.0
2025-10-17 17:41:15,387.96,388.35,387.96,388.24,71687.0
2025-10-17 17:41:30,388.19,388.46,388.16,388.42,47753.0
2025-10-17 17:41:45,388.41,388.6762,388.38,388.67,71789.0
2025-10-17 17:42:00,388.66,388.79,388.6,388.72,49732.0
2025-10-17 17:42:15,388.72,388.8,388.59,388.6,30888.0
2025-10-17 17:42:30,388.62,388.79,388.46,388.79,67069.0
2025-10-17 17:42:45,388.77,389.13,388.765,388.94,143439.0
2025-10-17 17:43:00,388.93,388.93,388.68,388.68,28670.0
2025-10-17 17:43:15,388.7,388.74,388.42,388.455,21741.0
2025-10-17 17:43:30,388.46,388.7348,388.445,388.59,22949.0
2025-10-17 17:43:45,388.6291,388.65,388.44,388.44,15926.0
2025-10-17 17:44:00,388.41,388.54,388.37,388.5,22454.0
2025-10-17 17:44:15,388.439,388.56,388.4,388.56,14400.0
2025-10-17 17:44:30,388.5473,388.68,388.43,388.53,12628.0
2025-10-17 17:44:45,388.5,388.53,388.41,388.43,6799.0
2025-10-17 17:45:00,388.4,388.62,388.4,388.53,16692.0
2025-10-17 17:45:15,388.48,388.5,388.19,388.24,50950.0
2025-10-17 17:45:30,388.22,388.22,388.0,388.045,85114.0
2025-10-17 17:45:45,388.08,388.21,388.08,388.19,6156.0
2025-10-17 17:46:00,388.07,388.3512,388.06,388.3512,16626.0
2025-10-17 17:46:15,388.33,388.41,388.12,388.25,8550.0
2025-10-17 17:46:30,388.25,388.64,388.225,388.5373,22344.0
2025-10-17 17:46:45,388.53,388.71,388.46,388.66,18099.0
2025-10-17 17:47:00,388.72,388.85,388.66,388.83,30730.0
2025-10-17 17:47:15,388.81,388.88,388.65,388.65,13761.0
2025-10-17 17:47:30,388.68,388.76,388.54,388.54,7389.0
2025-10-17 17:47:45,388.51,388.56,388.42,388.53,37372.0
2025-10-17 17:48:00,388.57,388.57,388.47,388.49,10153.0
2025-10-17 17:48:15,388.495,388.52,388.41,388.44,10142.0
2025-10-17 17:48:30,388.45,388.46,388.32,388.32,5406.0
2025-10-17 17:48:45,388.36,388.51,388.32,388.495,6647.0
2025-10-17 17:49:00,388.47,388.55,388.45,388.55,8256.0
2025-10-17 17:49:15,388.52,388.62,388.48,388.48,7837.0
2025-10-17 17:49:30,388.5,388.5,388.34,388.34,10185.0
2025-10-17 17:49:45,388.42,388.64,388.39,388.64,5075.0
2025-10-17 17:50:00,388.655,388.86,388.655,388.81,10428.0
2025-10-17 17:50:15,388.765,388.765,388.655,388.7037,23815.0
2025-10-17 17:50:30,388.68,388.7905,388.65,388.76,6056.0
2025-10-17 17:50:45,388.74,388.75,388.64,388.75,12920.0
2025-10-17 17:51:00,388.7375,388.79,388.66,388.73,8976.0
2025-10-17 17:51:15,388.73,388.73,388.55,388.55,4640.0
2025-10-17 17:51:30,388.56,388.64,388.46,388.495,12765.0
2025-10-17 17:51:45,388.45,388.51,388.36,388.51,14019.0
2025-10-17 17:52:00,388.507,388.53,388.37,388.425,13496.0
2025-10-17 17:52:15,388.48,388.7,388.43,388.64,14368.0
2025-10-17 17:52:30,388.61,388.61,388.401,388.401,9324.0
2025-10-17 17:52:45,388.425,388.4913,388.34,388.4367,12981.0
2025-10-17 17:53:00,388.41,388.46,388.27,388.31,18860.0
2025-10-17 17:53:15,388.31,388.555,388.26,388.435,23543.0
2025-10-17 17:53:30,388.44,388.47,388.29,388.32,7381.0
2025-10-17 17:53:45,388.35,388.45,388.35,388.43,6532.0
2025-10-17 17:54:00,388.45,388.57,388.4401,388.51,5371.0
2025-10-17 17:54:15,388.5,388.64,388.47,388.64,8098.0
2025-10-17 17:54:30,388.61,388.71,388.494,388.7,14348.0
2025-10-17 17:54:45,388.62,388.77,388.51,388.54,11509.0
2025-10-17 17:55:00,388.49,388.57,388.24,388.31,18364.0
2025-10-17 17:55:15,388.37,388.6565,388.37,388.54,11715.0
2025-10-17 17:55:30,388.52,388.62,388.44,388.62,11907.0
2025-10-17 17:55:45,388.614018,388.614018,388.24,388.31,14240.0
2025-10-17 17:56:00,388.33,388.43,388.3001,388.36,6285.0
2025-10-17 17:56:15,388.33,388.54,388.28,388.28,6664.0
2025-10-17 17:56:30,388.271,388.36,388.24,388.32,15322.0
2025-10-17 17:56:45,388.3006,388.45,388.27,388.33,12592.0
2025-10-17 17:57:00,388.34,388.45,388.18,388.42,37741.0
2025-10-17 17:57:15,388.39,388.53,388.35,388.52,8382.0
2025-10-17 17:57:30,388.43,388.43,388.33,388.33,7698.0
2025-10-17 17:57:45,388.36,388.37,388.2001,388.37,10683.0
2025-10-17 17:58:00,388.31,388.4,388.25,388.27,7003.0
2025-10-17 17:58:15,388.2589,388.2589,388.08,388.21,15771.0
